"label","Scored.Labels","Scored.Probabilities"
0,0,0.0104772802442312
0,0,0.0104500893503428
0,0,0.0107413763180375
0,0,0.00833222363144159
0,0,0.00732520455494523
0,0,0.00732520455494523
0,0,0.00732520455494523
0,0,0.00732520455494523
0,0,0.00820194277912378
0,0,0.00732520455494523
0,0,0.00792106799781322
0,0,0.00832188967615366
0,0,0.00832188967615366
0,0,0.00832188967615366
0,0,0.00832188967615366
0,0,0.00931679829955101
0,0,0.00832188967615366
0,0,0.00899809598922729
0,0,0.00832188967615366
0,0,0.00832188967615366
0,0,0.00832188967615366
0,0,0.00832188967615366
0,0,0.0131644941866398
0,0,0.0114056151360273
0,0,0.00921976193785667
0,0,0.00852704420685768
0,0,0.00852704420685768
0,0,0.0082667414098978
0,0,0.0300256442278624
0,0,0.0448280908167362
0,0,0.194307789206505
0,0,0.0516091957688332
0,0,0.0696511790156364
0,0,0.0447886921465397
0,0,0.0194474868476391
0,0,0.0131644941866398
0,0,0.0117635820060968
0,0,0.0111927464604378
0,0,0.00968703534454107
0,0,0.0102828275412321
0,0,0.00871674157679081
0,0,0.00803215336054564
0,0,0.00899273809045553
0,0,0.00852704420685768
0,0,0.00921976193785667
0,0,0.0149471750482917
0,0,0.0218392871320248
0,0,0.164442494511604
0,0,0.475263118743896
0,0,0.00852704420685768
0,0,0.00852704420685768
0,0,0.00954624358564615
0,0,0.00852704420685768
0,0,0.00921976193785667
0,0,0.00852704420685768
0,0,0.00852704420685768
0,0,0.00852704420685768
0,0,0.010169567540288
0,0,0.00975839234888554
0,0,0.00871674157679081
0,0,0.00942472834140062
0,0,0.00852704420685768
0,0,0.00852704420685768
0,0,0.00852704420685768
0,0,0.00760904094204307
0,0,0.0125553337857127
0,0,0.00852704420685768
0,0,0.0255099702626467
0,0,0.00868502352386713
0,0,0.00803215336054564
0,0,0.00803215336054564
0,0,0.00852704420685768
0,0,0.00803215336054564
0,0,0.00899273809045553
0,0,0.00803215336054564
0,0,0.00868502352386713
0,0,0.00803215336054564
0,0,0.00803215336054564
0,0,0.00803215336054564
0,0,0.0478553995490074
0,0,0.0299619138240814
0,0,0.0228490233421326
0,0,0.0113602327182889
0,0,0.00839937757700682
0,0,0.170044720172882
1,0,0.288600713014603
1,1,0.987763285636902
0,0,0.00852704420685768
0,0,0.00852704420685768
0,0,0.00954624358564615
0,0,0.00852704420685768
0,0,0.00921976193785667
0,0,0.00852704420685768
1,0,0.00852704420685768
0,0,0.0325632244348526
0,0,0.0140506085008383
0,0,0.0141495196148753
0,0,0.0204842779785395
0,0,0.00831726845353842
0,0,0.00831726845353842
0,0,0.00831726845353842
0,0,0.00988456886261702
0,0,0.0104526802897453
0,0,0.0094921262934804
0,0,0.0107268616557121
0,0,0.00777255557477474
0,0,0.0108736744150519
0,0,0.00732113374397159
0,0,0.00819738768041134
0,0,0.0170453824102879
0,0,0.0131675535812974
0,0,0.0732605680823326
0,0,0.0116230556741357
0,0,0.00877912528812885
0,1,0.619840025901794
1,1,0.774676382541656
0,0,0.0130114480853081
0,0,0.0206059422343969
0,0,0.00930538959801197
0,0,0.0538282804191113
0,0,0.00750597147271037
0,0,0.00774945132434368
0,0,0.00706992205232382
0,0,0.00789575185626745
0,0,0.0133339259773493
0,0,0.00706992205232382
0,0,0.0167686138302088
0,0,0.00777255557477474
0,0,0.00777255557477474
0,0,0.00777255557477474
0,0,0.00988456886261702
0,0,0.00777255557477474
0,0,0.00840450450778008
0,0,0.00777255557477474
0,0,0.00777255557477474
0,0,0.00777255557477474
0,0,0.00777255557477474
0,0,0.00870236661285162
0,0,0.00777255557477474
0,0,0.00840450450778008
0,0,0.0131305223330855
0,0,0.00931960344314575
0,0,0.0103797372430563
0,0,0.0103797372430563
0,0,0.00870236661285162
1,0,0.00791666842997074
1,0,0.0134709179401398
0,0,0.00794560369104147
0,0,0.00889592990279198
0,0,0.00794560369104147
0,0,0.00791666842997074
0,0,0.00787925627082586
0,0,0.00777255557477474
0,0,0.00777255557477474
0,0,0.00732113374397159
0,0,0.00870236661285162
0,0,0.00777255557477474
0,0,0.0112212607637048
0,0,0.00732113374397159
0,0,0.00777255557477474
0,0,0.0113858720287681
0,0,0.00777255557477474
0,0,0.0088295703753829
0,0,0.0088295703753829
0,0,0.0088295703753829
0,0,0.0088295703753829
0,0,0.00988456886261702
0,0,0.0088295703753829
0,0,0.00954663194715977
0,0,0.0088295703753829
0,0,0.0088295703753829
0,0,0.0088295703753829
0,0,0.0088295703753829
0,0,0.00988456886261702
0,0,0.0088295703753829
0,0,0.00954663194715977
0,0,0.0088295703753829
0,0,0.0088295703753829
0,0,0.0088295703753829
0,0,0.0088295703753829
0,0,0.00988456886261702
1,0,0.00789575185626745
1,0,0.450989753007889
0,0,0.00871674157679081
0,0,0.0154662718996406
0,0,0.00871674157679081
0,0,0.00975839234888554
0,0,0.0117635820060968
0,0,0.0127158621326089
0,0,0.0117635820060968
0,0,0.0117635820060968
0,0,0.0117635820060968
0,0,0.0117635820060968
0,0,0.0131644941866398
0,0,0.0117635820060968
0,0,0.0127158621326089
0,0,0.0117635820060968
0,0,0.0117635820060968
0,0,0.00800412986427546
0,0,0.00789575185626745
0,0,0.00814757961779833
0,0,0.0113208573311567
0,0,0.00921976193785667
0,0,0.00852704420685768
0,0,0.00803215336054564
0,0,0.00852704420685768
0,0,0.00852704420685768
1,0,0.00954624358564615
1,0,0.00803215336054564
0,0,0.00750597147271037
0,0,0.0120780793949962
0,0,0.00803215336054564
0,0,0.00954624358564615
0,0,0.00852704420685768
0,0,0.00921976193785667
0,0,0.0148790627717972
0,0,0.0104489456862211
0,0,0.0115793356671929
0,0,0.0107268616557121
0,0,0.0101604955270886
0,0,0.00819738768041134
0,0,0.0100652277469635
0,0,0.00791666842997074
0,0,0.00732113374397159
0,0,0.00732113374397159
0,0,0.00908129289746284
0,0,0.00724569614976645
0,0,0.00724569614976645
1,0,0.00724569614976645
1,0,0.0586239621043205
0,0,0.00877688825130463
0,0,0.00740710413083434
0,0,0.0124928187578917
0,0,0.0872204676270485
0,0,0.00724569614976645
0,0,0.0137628391385078
0,0,0.00702423183247447
0,0,0.0285225212574005
0,0,0.00794269982725382
0,0,0.00724569614976645
0,0,0.00954280700534582
0,0,0.00954280700534582
0,0,0.00954280700534582
0,0,0.0106821041554213
0,0,0.010763599537313
0,0,0.0126052172854543
0,0,0.00724569614976645
0,0,0.00794198829680681
0,0,0.00724569614976645
0,0,0.00724569614976645
0,0,0.00811299495398998
0,0,0.00984992831945419
0,0,0.00783514603972435
0,0,0.0106167104095221
0,0,0.011503804475069
0,0,0.0111505007371306
1,0,0.0113908126950264
0,0,0.0084944311529398
0,0,0.00950977019965649
0,0,0.00823511555790901
0,0,0.00918452441692352
0,0,0.0084944311529398
0,0,0.013652122579515
0,0,0.00800141785293818
0,0,0.0084944311529398
0,0,0.0156633593142033
0,0,0.0084944311529398
0,0,0.00865181162953377
0,0,0.0084944311529398
0,0,0.0084944311529398
0,0,0.0084944311529398
0,0,0.00800141785293818
0,0,0.00950977019965649
0,0,0.0140539165586233
0,0,0.00918452441692352
0,0,0.0148875480517745
0,0,0.00962073914706707
0,0,0.00962073914706707
0,0,0.0102125005796552
0,0,0.0102125005796552
0,0,0.0105353528633714
1,0,0.00941155478358269
1,0,0.0108008962124586
0,0,0.0108887357637286
0,0,0.0103098703548312
0,0,0.00920990016311407
0,0,0.00938041135668755
0,0,0.00920990016311407
0,0,0.00920990016311407
0,0,0.00920990016311407
0,0,0.00886870454996824
0,0,0.0105388080701232
0,0,0.00941464491188526
0,0,0.0101787345483899
0,0,0.00867572892457247
0,1,0.875824272632599
1,1,0.893145084381104
0,0,0.00789575185626745
0,0,0.00840416178107262
0,0,0.00750597147271037
0,0,0.00921976193785667
0,0,0.00852704420685768
0,0,0.00852704420685768
0,0,0.00852704420685768
0,0,0.00852704420685768
0,0,0.00954624358564615
0,0,0.00852704420685768
0,0,0.00921976193785667
0,0,0.00852704420685768
0,0,0.00852704420685768
0,0,0.0142592191696167
0,0,0.00852704420685768
0,0,0.00954624358564615
0,0,0.00852704420685768
0,0,0.00868502352386713
0,0,0.00852704420685768
0,0,0.00852704420685768
0,0,0.00852704420685768
0,0,0.00852704420685768
0,0,0.00803215336054564
0,0,0.00803215336054564
0,0,0.00954624358564615
0,0,0.0082667414098978
0,0,0.00868502352386713
0,0,0.00803215336054564
0,0,0.00852704420685768
0,0,0.0082667414098978
0,0,0.00803215336054564
0,0,0.00899273809045553
0,0,0.00867572892457247
0,0,0.00867572892457247
0,0,0.0103098703548312
0,0,0.00920990016311407
0,0,0.0129366340115666
0,0,0.011968020349741
0,0,0.0127023085951805
0,0,0.0127023085951805
0,0,0.00867572892457247
0,0,0.0097125256434083
0,0,0.00920990016311407
0,0,0.00750597147271037
0,1,0.597380578517914
1,0,0.249793767929077
0,0,0.00938871037214994
0,0,0.00868340954184532
0,0,0.00868340954184532
0,0,0.0084944311529398
0,0,0.0084944311529398
0,0,0.00950977019965649
0,0,0.0084944311529398
0,0,0.00918452441692352
0,0,0.0084944311529398
0,0,0.0084944311529398
0,0,0.0084944311529398
0,0,0.0119178546592593
0,0,0.00950977019965649
0,0,0.0084944311529398
0,0,0.0127703594043851
0,0,0.0084944311529398
0,0,0.0084944311529398
0,0,0.0084944311529398
0,0,0.0084944311529398
0,0,0.0396423935890198
1,0,0.0084944311529398
1,0,0.331918746232986
0,0,0.0129794292151928
0,0,0.0140287317335606
0,0,0.0129794292151928
0,0,0.00941155478358269
0,0,0.00941155478358269
0,0,0.00941155478358269
0,0,0.0154116032645106
0,0,0.0129794292151928
0,0,0.0140287317335606
0,0,0.0129794292151928
0,0,0.00894108414649963
0,0,0.0110883535817266
0,0,0.0110883535817266
0,0,0.0131708942353725
0,0,0.0117693087086082
0,0,0.00910666491836309
0,0,0.0084223710000515
0,0,0.00894108414649963
0,0,0.00894108414649963
0,0,0.0084223710000515
0,0,0.00984317995607853
0,0,0.0110863642767072
0,0,0.00966711435467005
0,0,0.00966711435467005
0,0,0.00894108414649963
0,0,0.0110883535817266
0,0,0.0117693087086082
0,0,0.0117693087086082
0,0,0.0125554399564862
0,0,0.0084223710000515
0,0,0.00966711435467005
0,0,0.015482772141695
0,0,0.00894108414649963
0,0,0.0084223710000515
0,0,0.0115744164213538
0,0,0.0104484790936112
0,0,0.0116598876193166
0,0,0.0127220470458269
0,0,0.0164036732167006
0,0,0.0146462619304657
0,0,0.015482772141695
0,0,0.00894108414649963
0,0,0.00942917913198471
0,0,0.0084223710000515
0,0,0.0105936108157039
0,0,0.0115744164213538
0,0,0.0084223710000515
0,0,0.0084223710000515
0,1,0.943598449230194
0,1,0.608713328838348
0,1,0.608713328838348
0,1,0.937976062297821
0,0,0.352218329906464
0,0,0.378629565238953
0,0,0.352218329906464
0,0,0.334059059619904
0,0,0.0455212406814098
0,0,0.0455212406814098
0,0,0.0455212406814098
0,0,0.316762804985046
0,0,0.444551050662994
0,0,0.442329794168472
0,0,0.442329794168472
0,0,0.452666074037552
0,0,0.0379949845373631
0,1,0.628173768520355
0,1,0.62297523021698
0,1,0.62297523021698
0,1,0.62297523021698
0,1,0.649337708950043
0,1,0.62297523021698
0,1,0.641297817230225
0,0,0.0482136979699135
0,0,0.0482136979699135
0,0,0.0482136979699135
0,0,0.0482136979699135
0,0,0.0537194423377514
0,0,0.0482136979699135
0,0,0.0519615150988102
0,0,0.0482136979699135
0,0,0.434402674436569
0,0,0.476862162351608
0,0,0.460009604692459
0,0,0.0351068042218685
0,0,0.014215006493032
0,0,0.0102172903716564
0,0,0.00825672503560781
0,0,0.00995480082929134
0,0,0.00855674780905247
0,1,0.650265991687775
1,1,0.628951489925385
1,1,0.992252171039581
0,0,0.0069636651314795
0,0,0.00753034604713321
0,0,0.00739321298897266
1,1,0.528918027877808
0,0,0.00803899019956589
0,0,0.00743431970477104
0,0,0.00700240349397063
0,0,0.00743431970477104
0,0,0.00743431970477104
0,0,0.00832400750368834
0,0,0.00700240349397063
0,0,0.00803899019956589
0,0,0.00743431970477104
0,0,0.00743431970477104
0,0,0.00786217395216227
0,0,0.00682200631126761
0,0,0.00737724173814058
1,0,0.00916500296443701
0,0,0.00836834870278835
0,0,0.0081861699000001
0,0,0.0081861699000001
0,0,0.00863340962678194
0,0,0.0081861699000001
0,0,0.00885144341737032
0,0,0.0081861699000001
0,0,0.0081861699000001
0,0,0.0081861699000001
0,0,0.0081861699000001
0,0,0.00916500296443701
0,0,0.0081861699000001
0,0,0.00885144341737032
0,0,0.0081861699000001
0,0,0.0081861699000001
0,0,0.00572634860873222
0,0,0.00619296869263053
0,0,0.00771090900525451
0,0,0.010551386512816
0,0,0.00987246446311474
0,0,0.00930022448301315
0,0,0.0102962097153068
0,0,0.0081861699000001
0,0,0.00885144341737032
0,0,0.00771090900525451
0,0,0.00771090900525451
0,0,0.0081861699000001
0,0,0.0081861699000001
0,0,0.00863340962678194
0,0,0.00771090900525451
0,0,0.00885144341737032
0,0,0.0081861699000001
0,0,0.0105384737253189
0,0,0.0081861699000001
0,0,0.00699936086311936
0,0,0.00783740356564522
0,0,0.00678537180647254
0,0,0.00717250723391771
0,0,0.0124370185658336
0,0,0.26171600818634
0,0,0.00743431970477104
0,0,0.00880678743124008
0,0,0.00880678743124008
0,0,0.00832400750368834
0,0,0.00688336463645101
0,0,0.00971647724509239
0,0,0.0065432321280241
0,0,0.00710313487797976
0,0,0.0138712357729673
0,0,0.00707594305276871
0,0,0.0065432321280241
0,0,0.0105934916064143
0,0,0.00927457958459854
0,0,0.0103821940720081
0,0,0.0102054066956043
0,0,0.0159901343286037
0,0,0.00927457958459854
0,0,0.00927457958459854
0,0,0.0102945184335113
0,0,0.0156438071280718
0,0,0.00782358646392822
0,0,0.0110336430370808
0,0,0.0152831766754389
0,0,0.0146688232198358
0,0,0.0155667122453451
0,0,0.00927457958459854
0,0,0.0112258289009333
0,0,0.0128101222217083
0,0,0.011915129609406
0,0,0.0103780329227448
0,0,0.0103170722723007
0,0,0.0122498571872711
0,0,0.0160811860114336
0,0,0.0122498571872711
0,0,0.0124759413301945
0,0,0.0122498571872711
0,0,0.0119342971593142
0,0,0.0118068885058165
0,0,0.00831940304487944
0,0,0.0128636592999101
0,0,0.00883183442056179
0,0,0.00760848820209503
0,0,0.00970889255404472
0,0,0.0156498085707426
0,0,0.00708648329600692
0,0,0.0057669235393405
0,0,0.0057669235393405
0,0,0.00715610757470131
0,0,0.00564105343073606
0,0,0.0071780695579946
0,0,0.00827173423022032
0,0,0.00610076496377587
0,0,0.0060372962616384
0,0,0.0060372962616384
0,0,0.0060372962616384
0,0,0.0071780695579946
0,0,0.0060372962616384
0,0,0.00652908766642213
0,0,0.0060372962616384
0,0,0.00641007022932172
1,1,0.596334934234619
0,0,0.00621678819879889
0,0,0.00771090900525451
0,0,0.0083378879353404
0,0,0.00987246446311474
0,0,0.00930022448301315
0,0,0.00788259506225586
0,0,0.00788259506225586
0,0,0.00916500296443701
0,0,0.00771090900525451
0,0,0.0083378879353404
0,0,0.00771090900525451
0,0,0.0081861699000001
0,0,0.00771090900525451
0,0,0.00771090900525451
0,0,0.00863340962678194
0,0,0.0145308850333095
0,0,0.0083378879353404
0,0,0.00771090900525451
0,0,0.00699936086311936
0,0,0.00699936086311936
0,0,0.00659254426136613
0,0,0.00738224387168884
0,0,0.00666470499709249
0,0,0.0065432321280241
0,0,0.00767051381990314
0,0,0.0128686493262649
0,0,0.00628174375742674
0,0,0.00832400750368834
0,0,0.00880678743124008
0,0,0.00616276450455189
0,0,0.00666470499709249
0,0,0.00616276450455189
0,0,0.00616276450455189
0,0,0.00644507678225636
0,0,0.00616276450455189
0,0,0.00690133962780237
0,0,0.00784753076732159
0,0,0.00927457958459854
0,0,0.0098452614620328
0,0,0.0173093564808369
0,0,0.0103821940720081
0,0,0.00857286900281906
0,0,0.0111292116343975
0,0,0.009187544696033
0,0,0.00969805102795362
0,0,0.00857286900281906
0,0,0.0098452614620328
0,0,0.0103821940720081
0,0,0.0683968067169189
0,0,0.0153948944061995
0,0,0.0098452614620328
0,0,0.0203663688153028
0,0,0.0087807672098279
0,0,0.0121792750433087
0,0,0.0124576510861516
0,0,0.0125780589878559
0,0,0.0116158816963434
0,0,0.00858968775719404
0,0,0.0115348407998681
0,0,0.00883183442056179
0,0,0.010670050047338
0,0,0.0122498571872711
0,0,0.0122498571872711
0,0,0.0119423093274236
0,0,0.0227840151637793
0,0,0.0123592391610146
0,0,0.00730963004752994
0,0,0.00531276362016797
0,0,0.00531276362016797
0,0,0.00676093669608235
0,0,0.00672996323555708
0,0,0.00803342740982771
0,0,0.00653869984671474
0,0,0.00611637532711029
0,0,0.00812459923326969
0,0,0.00558929098770022
0,0,0.00676093669608235
0,0,0.00571866147220135
0,0,0.00672007165849209
0,0,0.0060372962616384
1,0,0.368647575378418
0,0,0.0060372962616384
0,0,0.0060372962616384
0,0,0.00676093669608235
0,0,0.0060372962616384
0,0,0.00652908766642213
0,0,0.0060372962616384
0,0,0.0060372962616384
0,0,0.0060372962616384
0,1,0.596334934234619
1,1,0.831893384456635
1,1,0.9910768866539
0,0,0.0065432321280241
0,0,0.0116295190528035
0,0,0.00802998896688223
0,0,0.00832400750368834
0,0,0.00628174375742674
0,0,0.0119289131835103
0,0,0.00880678743124008
0,0,0.011537822894752
0,0,0.00975531525909901
0,0,0.00743431970477104
0,0,0.00832400750368834
0,0,0.00616276450455189
0,0,0.00690133962780237
0,0,0.00616276450455189
0,0,0.00666470499709249
0,0,0.0100639872252941
0,0,0.0112648038193583
0,0,0.018712667748332
0,0,0.0193438958376646
0,0,0.0128670884296298
0,0,0.0098452614620328
0,0,0.00927457958459854
0,0,0.00927457958459854
0,0,0.0110202664509416
0,0,0.0118751619011164
0,0,0.0100274160504341
0,0,0.00951930228620768
0,0,0.0145963449031115
0,0,0.0103942397981882
0,0,0.0145178390666842
0,0,0.0150181204080582
0,0,0.0152590684592724
0,0,0.0157742816954851
0,0,0.0136841982603073
0,0,0.011915129609406
0,0,0.0128795132040977
0,0,0.0103780329227448
0,0,0.010670050047338
0,0,0.015997814014554
0,0,0.0111798131838441
0,0,0.0148912826552987
0,0,0.00883183442056179
0,0,0.015331550501287
0,0,0.010951186530292
0,0,0.0115414233878255
0,0,0.0177048314362764
0,0,0.0122498571872711
0,0,0.0119423093274236
1,1,0.995044708251953
1,0,0.00693201553076506
1,0,0.0654062479734421
0,0,0.0057669235393405
0,0,0.119918949902058
0,0,0.00543134659528732
0,0,0.00637947674840689
0,0,0.00564105343073606
0,0,0.00531276362016797
0,0,0.00531276362016797
0,0,0.00531276362016797
0,0,0.0060372962616384
0,0,0.0060372962616384
0,0,0.0060372962616384
0,0,0.00676093669608235
0,0,0.0060372962616384
0,0,0.00652908766642213
0,0,0.0060372962616384
0,0,0.0160687081515789
0,0,0.469928085803986
1,1,0.598076343536377
0,0,0.0065432321280241
0,0,0.0065432321280241
0,0,0.00971647724509239
0,0,0.00971647724509239
0,0,0.0074276989325881
0,0,0.0065432321280241
0,0,0.00685963174328208
0,0,0.0065432321280241
0,0,0.0065432321280241
0,0,0.0065432321280241
0,0,0.00634310161694884
0,0,0.00868990924209356
0,0,0.00683139823377132
0,0,0.0137985292822123
0,0,0.00696673709899187
0,0,0.0065432321280241
0,0,0.0065432321280241
0,0,0.0065432321280241
0,0,0.00715842796489596
0,0,0.00801536627113819
0,0,0.00715842796489596
0,0,0.00774083100259304
0,0,0.00902870949357748
0,0,0.00902870949357748
0,0,0.00844692625105381
0,0,0.00844692625105381
0,0,0.00784080754965544
0,0,0.00700240349397063
0,0,0.00757220899686217
0,0,0.00743431970477104
0,0,0.00720713194459677
0,0,0.00700240349397063
0,0,0.00700240349397063
0,0,0.00790533050894737
0,0,0.0134011581540108
0,0,0.0065432321280241
0,0,0.0070940307341516
0,0,0.00753155862912536
0,0,0.00914018135517836
0,0,0.00668909773230553
0,0,0.00666470499709249
0,0,0.0065432321280241
0,0,0.0065432321280241
0,0,0.00959058664739132
0,0,0.00861360877752304
0,0,0.00668909773230553
0,0,0.00705512845888734
0,0,0.00616276450455189
0,0,0.00739977601915598
0,0,0.0065432321280241
0,0,0.00634310161694884
0,0,0.00616276450455189
0,0,0.00559326866641641
0,0,0.00626402301713824
0,0,0.00542203523218632
0,0,0.00569720705971122
0,1,0.681752562522888
0,1,0.705945134162903
0,1,0.702482163906097
0,1,0.783399999141693
0,1,0.676917910575867
0,1,0.676917910575867
0,1,0.666655421257019
0,1,0.663594603538513
0,0,0.00707594305276871
0,0,0.00790891330689192
0,0,0.00959058664739132
0,0,0.0597407668828964
0,0,0.0065432321280241
0,0,0.00832400750368834
0,0,0.0065432321280241
0,0,0.0117711154744029
0,0,0.00998462736606598
0,0,0.0065432321280241
0,0,0.00732706813141704
0,1,0.546904265880585
1,1,0.958343625068665
0,0,0.00709336064755917
0,0,0.00843954458832741
0,0,0.00668111722916365
0,0,0.0276807323098183
0,0,0.0133466189727187
0,0,0.0106710288673639
0,0,0.00683003244921565
0,0,0.00709336064755917
0,0,0.00794257130473852
0,0,0.00668111722916365
0,0,0.0165836736559868
1,1,0.681246936321259
0,0,0.00700240349397063
0,0,0.00757220899686217
0,0,0.00743431970477104
0,0,0.00743431970477104
0,0,0.00700240349397063
0,0,0.00743431970477104
0,0,0.00832400750368834
0,0,0.00743431970477104
0,0,0.00757220899686217
0,0,0.00743431970477104
0,0,0.00743431970477104
0,0,0.00743431970477104
0,0,0.00700240349397063
0,0,0.00832400750368834
0,0,0.00743431970477104
0,0,0.00803899019956589
0,0,0.00700240349397063
0,0,0.00743431970477104
0,0,0.00743431970477104
0,0,0.00571866147220135
0,0,0.00531276362016797
0,0,0.00531276362016797
0,0,0.00595008069649339
0,0,0.0065432321280241
0,0,0.0065432321280241
0,0,0.00732706813141704
0,0,0.0065432321280241
0,0,0.00707594305276871
0,0,0.0065432321280241
